text_a,text_b,label,source
"SEAMLESS PIPE 1"" SCH XS ASTM A333 GRADE 6 PLAIN ENDS","SEAMLESS PIPE 1"" SCH 40 ASTM A333 GRADE 6 PLAIN ENDS",0.0,SYNTHETIC_CRITICAL_CONFLICT
CENTRIFUGAL PUMP DN 50 X DN 32 25 BAR CAST IRON CI HORIZONTAL SPLIT CASE,CENTRIFUGAL PUMP HORIZONTAL SPLIT CASE RATING: 25 BAR SIZE: DN 50 X DN 32 MAT: CAST IRON CI,1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 50 X DN 32 25 BAR CAST IRON CI HORIZONTAL SPLIT CASE,CENTRIFUGAL PUMP DN 50 X DN 32 40 BAR CAST IRON CI HORIZONTAL SPLIT CASE,0.0,SYNTHETIC_CRITICAL_CONFLICT
CENTRIFUGAL PUMP DN 150 X DN 100 40 BAR CAST IRON CI HORIZONTAL SPLIT CASE,CENTRIFUGAL PUMP HORIZONTAL SPLIT CASE RATING: 40 BAR SIZE: DN 150 X DN 100 MAT: CAST IRON CI,1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 150 X DN 100 40 BAR CAST IRON CI HORIZONTAL SPLIT CASE,CENTRIFUGAL PUMP DN 150 X DN 100 16 BAR CAST IRON CI HORIZONTAL SPLIT CASE,0.0,SYNTHETIC_CRITICAL_CONFLICT
"STUD BOLT 1/2"" X 2.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M FULLY THREADED","ASTM A193 B8M WITH A194 8M STUD BOLT, 1/2"" X 2.5"", CLASS 2A/2B, FULLY THREADED, STD: ASME B18.2.2",1.0,SYNTHETIC_MRO_CLUSTER
"STUD BOLT 1/2"" X 2.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M FULLY THREADED","STUD BOLT 1/2"" X 2.5"" CLASS 2A/2B ASTM A320 L7 FULLY THREADED",0.0,SYNTHETIC_CRITICAL_CONFLICT
CENTRIFUGAL PUMP DN 150 X DN 100 40 BAR BRONZE SINGLE STAGE END SUCTION,"BRONZE CENTRIFUGAL PUMP, DN 150 X DN 100, 40 BAR, SINGLE STAGE END SUCTION, STD: ISO 2858",1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 150 X DN 100 40 BAR BRONZE SINGLE STAGE END SUCTION,CENTRIFUGAL PUMP DN 150 X DN 100 25 BAR BRONZE SINGLE STAGE END SUCTION,0.0,SYNTHETIC_CRITICAL_CONFLICT
SEAMLESS PIPE 2IN SCH 80 ASTM A333 GRADE 6 PLAIN ENDS,"2"" SEAMLESS PIPE PLAIN ENDS SCH 80 ASTM A333 GRADE 6",1.0,SYNTHETIC_MRO_CLUSTER
SEAMLESS PIPE 2IN SCH 80 ASTM A333 GRADE 6 PLAIN ENDS,"SEAMLESS PIPE 2"" SCH XS ASTM A333 GRADE 6 PLAIN ENDS",0.0,SYNTHETIC_CRITICAL_CONFLICT
"BALL VALVE 1-1/2"" 300 LB ASTM A216 WCB REDUCED BORE","ASTM A216 WCB BALL VALVE, 1-1/2"", CL 300, REDUCED BORE, STD: API 6D",1.0,SYNTHETIC_MRO_CLUSTER
"BALL VALVE 1-1/2"" 300 LB ASTM A216 WCB REDUCED BORE","BALL VALVE 1-1/2"" CL 300 SS 304 REDUCED BORE",0.0,SYNTHETIC_CRITICAL_CONFLICT
"SEAMLESS PIPE 2"" SCH 80 ASTM A333 GRADE 6 SCH 160","SEAMLESS PIPE SCH 160 RATING: SCH 80 SIZE: 2"" MAT: ASTM A333 GRADE 6",1.0,SYNTHETIC_MRO_CLUSTER
"SEAMLESS PIPE 2"" SCH 80 ASTM A333 GRADE 6 SCH 160",SEAMLESS PIPE DN50 SCH 40 ASTM A333 GRADE 6 SCH 160,0.0,SYNTHETIC_CRITICAL_CONFLICT
"WELD NECK FLANGE 12"" CLASS 150 ASTM A350 LF2 FLAT FACE","WELD NECK FLANGE FLAT FACE RATING: CL 150 SIZE: 12"" MAT: ASTM A350 LF2",1.0,SYNTHETIC_MRO_CLUSTER
"WELD NECK FLANGE 12"" CLASS 150 ASTM A350 LF2 FLAT FACE","WELD NECK FLANGE 12"" 600 LB ASTM A350 LF2 FLAT FACE",0.0,SYNTHETIC_CRITICAL_CONFLICT
BALL VALVE 4 INCH 1500# SS 304 TRUNNION MOUNTED,"SS 304 BALL VALVE, 4 IN, 1500#, TRUNNION MOUNTED, STD: BS 5351",1.0,SYNTHETIC_MRO_CLUSTER
BALL VALVE 4 INCH 1500# SS 304 TRUNNION MOUNTED,"BALL VALVE 4"" 1500# ASTM A350 LF2 TRUNNION MOUNTED",0.0,SYNTHETIC_CRITICAL_CONFLICT
"STUD BOLT 3/4"" X 4.5"" CLASS 2A/2B ASTM A320 L7 ZINC PLATED","ASTM A320 L7 STUD BOLT, 3/4"" X 4.5"", CLASS 2A/2B, ZINC PLATED, STD: ASME B18.2.2",1.0,SYNTHETIC_MRO_CLUSTER
"STUD BOLT 3/4"" X 4.5"" CLASS 2A/2B ASTM A320 L7 ZINC PLATED","STUD BOLT 3/4"" X 4.5"" CLASS 2A/2B ASTM A193 GRADE B7 WITH A194 2H ZINC PLATED",0.0,SYNTHETIC_CRITICAL_CONFLICT
"WELD NECK FLANGE 8"" 300# ASTM A350 LF2 RING TYPE JOINT","ASTM A350 LF2 WELD NECK FLANGE, 8"", CLASS 300, RING TYPE JOINT, STD: DIN 2633",1.0,SYNTHETIC_MRO_CLUSTER
"WELD NECK FLANGE 8"" 300# ASTM A350 LF2 RING TYPE JOINT","WELD NECK FLANGE 8"" 300LBS ASTM A105 RING TYPE JOINT",0.0,SYNTHETIC_CRITICAL_CONFLICT
"BALL VALVE 4"" 900# ASTM A216 WCB 3-PIECE","BALL VALVE 3-PIECE RATING: 900# SIZE: 4"" MAT: ASTM A216 WCB",1.0,SYNTHETIC_MRO_CLUSTER
"BALL VALVE 4"" 900# ASTM A216 WCB 3-PIECE",BALL VALVE 4 INCH 1500# ASTM A216 WCB 3-PIECE,0.0,SYNTHETIC_CRITICAL_CONFLICT
"STUD BOLT 3/4"" X 4.5"" CLASS 2A/2B ASTM A320 L7 CADMIUM PLATED","STUD BOLT CADMIUM PLATED RATING: CLASS 2A/2B SIZE: 3/4"" X 4.5"" MAT: ASTM A320 L7",1.0,SYNTHETIC_MRO_CLUSTER
"STUD BOLT 3/4"" X 4.5"" CLASS 2A/2B ASTM A320 L7 CADMIUM PLATED","STUD BOLT 3/4"" X 4.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M CADMIUM PLATED",0.0,SYNTHETIC_CRITICAL_CONFLICT
"SPIRAL WOUND GASKET 1"" CLASS 300 SS 316L WINDINGS WITH CS OUTER RING GRAPHITE FILLER","1"" SPIRAL WOUND GASKET GRAPHITE FILLER 300# SS 316L WINDINGS WITH CS OUTER RING",1.0,SYNTHETIC_MRO_CLUSTER
"SPIRAL WOUND GASKET 1"" CLASS 300 SS 316L WINDINGS WITH CS OUTER RING GRAPHITE FILLER","SPIRAL WOUND GASKET 1"" 300# MONEL 400 GRAPHITE FILLER",0.0,SYNTHETIC_CRITICAL_CONFLICT
"WELD NECK FLANGE 4"" 150# ASTM A182 F316L FLAT FACE","4"" WELD NECK FLANGE FLAT FACE 150 LB ASTM A182 F316L",1.0,SYNTHETIC_MRO_CLUSTER
"WELD NECK FLANGE 4"" 150# ASTM A182 F316L FLAT FACE","WELD NECK FLANGE 4"" CLASS 600 ASTM A182 F316L FLAT FACE",0.0,SYNTHETIC_CRITICAL_CONFLICT
"SPIRAL WOUND GASKET 1"" 300LBS SS 304 WINDINGS PTFE FILLER","1"" SPIRAL WOUND GASKET PTFE FILLER 300 LB SS 304 WINDINGS",1.0,SYNTHETIC_MRO_CLUSTER
"SPIRAL WOUND GASKET 1"" 300LBS SS 304 WINDINGS PTFE FILLER","SPIRAL WOUND GASKET 1"" 300# MONEL 400 PTFE FILLER",0.0,SYNTHETIC_CRITICAL_CONFLICT
"SEAMLESS PIPE 10"" SCH STD ASTM A312 TP316L SCH 160","10"" SEAMLESS PIPE SCH 160 SCH STD ASTM A312 TP316L",1.0,SYNTHETIC_MRO_CLUSTER
"SEAMLESS PIPE 10"" SCH STD ASTM A312 TP316L SCH 160","SEAMLESS PIPE 10"" SCH XS ASTM A312 TP316L SCH 160",0.0,SYNTHETIC_CRITICAL_CONFLICT
GATE VALVE 6IN 900# SS 316L NON RISING STEM,"6"" GATE VALVE NON RISING STEM 900# SS 316L",1.0,SYNTHETIC_MRO_CLUSTER
GATE VALVE 6IN 900# SS 316L NON RISING STEM,GATE VALVE 6IN 1500# SS 316L NON RISING STEM,0.0,SYNTHETIC_CRITICAL_CONFLICT
"GATE VALVE 10"" 900# ASTM A217 WC6 NON RISING STEM","ASTM A217 WC6 GATE VALVE, 10"", 900#, NON RISING STEM, STD: API 602",1.0,SYNTHETIC_MRO_CLUSTER
"GATE VALVE 10"" 900# ASTM A217 WC6 NON RISING STEM","GATE VALVE 10"" 1500# ASTM A217 WC6 NON RISING STEM",0.0,SYNTHETIC_CRITICAL_CONFLICT
"SPIRAL WOUND GASKET 1"" 150 LB MONEL 400 WITH INNER & OUTER RING","1"" SPIRAL WOUND GASKET WITH INNER & OUTER RING 150 LB MONEL 400",1.0,SYNTHETIC_MRO_CLUSTER
"SPIRAL WOUND GASKET 1"" 150 LB MONEL 400 WITH INNER & OUTER RING","SPIRAL WOUND GASKET 1"" CLASS 300 MONEL 400 WITH INNER & OUTER RING",0.0,SYNTHETIC_CRITICAL_CONFLICT
CENTRIFUGAL PUMP DN 80 X DN 50 40 BAR DUCTILE IRON DI SINGLE STAGE END SUCTION,CENTRIFUGAL PUMP SINGLE STAGE END SUCTION RATING: 40 BAR SIZE: DN 80 X DN 50 MAT: DUCTILE IRON DI,1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 80 X DN 50 40 BAR DUCTILE IRON DI SINGLE STAGE END SUCTION,CENTRIFUGAL PUMP DN 80 X DN 50 25 BAR DUCTILE IRON DI SINGLE STAGE END SUCTION,0.0,SYNTHETIC_CRITICAL_CONFLICT
"GATE VALVE 3"" 1500# ASTM A350 LF2 RISING STEM","ASTM A350 LF2 GATE VALVE, 3"", 1500#, RISING STEM, STD: API 602",1.0,SYNTHETIC_MRO_CLUSTER
"GATE VALVE 3"" 1500# ASTM A350 LF2 RISING STEM",GATE VALVE 3IN 1500# ASTM A217 WC6 RISING STEM,0.0,SYNTHETIC_CRITICAL_CONFLICT
"STUD BOLT 7/8"" X 5.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M ZINC PLATED","STUD BOLT ZINC PLATED RATING: CLASS 2A/2B SIZE: 7/8"" X 5.5"" MAT: ASTM A193 B8M WITH A194 8M",1.0,SYNTHETIC_MRO_CLUSTER
"STUD BOLT 7/8"" X 5.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M ZINC PLATED","STUD BOLT 7/8"" X 5.5"" CLASS 2A/2B ASTM A320 L7 ZINC PLATED",0.0,SYNTHETIC_CRITICAL_CONFLICT
BLIND FLANGE 2 INCH 300# ASTM A350 LF2 RTJ FACING,DN50 BLIND FLANGE RTJ FACING CL 300 ASTM A350 LF2,1.0,SYNTHETIC_MRO_CLUSTER
BLIND FLANGE 2 INCH 300# ASTM A350 LF2 RTJ FACING,BLIND FLANGE DN50 CLASS 600 ASTM A350 LF2 RTJ FACING,0.0,SYNTHETIC_CRITICAL_CONFLICT
"BALL VALVE 1-1/2"" 1500# ASTM A350 LF2 REDUCED BORE","ASTM A350 LF2 BALL VALVE, 1-1/2"", 1500#, REDUCED BORE, STD: API 608",1.0,SYNTHETIC_MRO_CLUSTER
"BALL VALVE 1-1/2"" 1500# ASTM A350 LF2 REDUCED BORE","BALL VALVE 1-1/2"" CLASS 600 ASTM A350 LF2 REDUCED BORE",0.0,SYNTHETIC_CRITICAL_CONFLICT
"WELD NECK FLANGE 12"" 900# ASTM A182 F304L RAISED FACE","12"" WELD NECK FLANGE RAISED FACE 900# ASTM A182 F304L",1.0,SYNTHETIC_MRO_CLUSTER
"WELD NECK FLANGE 12"" 900# ASTM A182 F304L RAISED FACE","WELD NECK FLANGE 12"" 900# ASTM A182 F316L RAISED FACE",0.0,SYNTHETIC_CRITICAL_CONFLICT
BALL VALVE 3 IN 150LBS ASTM A350 LF2 FLOATING,3 IN BALL VALVE FLOATING 150# ASTM A350 LF2,1.0,SYNTHETIC_MRO_CLUSTER
BALL VALVE 3 IN 150LBS ASTM A350 LF2 FLOATING,"BALL VALVE 3"" 150LBS ASTM A216 WCB FLOATING",0.0,SYNTHETIC_CRITICAL_CONFLICT
"GATE VALVE 10"" CLASS 150 SS 316L NON RISING STEM","GATE VALVE NON RISING STEM RATING: 150# SIZE: 10"" MAT: SS 316L",1.0,SYNTHETIC_MRO_CLUSTER
"GATE VALVE 10"" CLASS 150 SS 316L NON RISING STEM","GATE VALVE 10"" CL 150 ASTM A350 LF2 NON RISING STEM",0.0,SYNTHETIC_CRITICAL_CONFLICT
"STUD BOLT 3/4"" X 4.5"" CLASS 2A/2B ASTM A320 L7 CADMIUM PLATED","STUD BOLT CADMIUM PLATED RATING: CLASS 2A/2B SIZE: 3/4"" X 4.5"" MAT: ASTM A320 L7",1.0,SYNTHETIC_MRO_CLUSTER
"STUD BOLT 3/4"" X 4.5"" CLASS 2A/2B ASTM A320 L7 CADMIUM PLATED","STUD BOLT 3/4"" X 4.5"" CLASS 2A/2B ASTM A193 GRADE B7 WITH A194 2H CADMIUM PLATED",0.0,SYNTHETIC_CRITICAL_CONFLICT
"BLIND FLANGE 10"" 600# ASTM A105 RTJ FACING","BLIND FLANGE RTJ FACING RATING: 600 LB SIZE: 10"" MAT: ASTM A105",1.0,SYNTHETIC_MRO_CLUSTER
"BLIND FLANGE 10"" 600# ASTM A105 RTJ FACING","BLIND FLANGE 10"" 600LBS ASTM A350 LF2 RTJ FACING",0.0,SYNTHETIC_CRITICAL_CONFLICT
"GATE VALVE 8"" 300# ASTM A216 WCB NON RISING STEM","GATE VALVE NON RISING STEM RATING: CLASS 300 SIZE: 8"" MAT: ASTM A216 WCB",1.0,SYNTHETIC_MRO_CLUSTER
"GATE VALVE 8"" 300# ASTM A216 WCB NON RISING STEM","GATE VALVE 8"" 300# ASTM A217 WC6 NON RISING STEM",0.0,SYNTHETIC_CRITICAL_CONFLICT
SEAMLESS PIPE 6IN SCH STD ASTM A106 GRADE B PLAIN ENDS,6IN SEAMLESS PIPE PLAIN ENDS SCH STD ASTM A106 GRADE B,1.0,SYNTHETIC_MRO_CLUSTER
SEAMLESS PIPE 6IN SCH STD ASTM A106 GRADE B PLAIN ENDS,SEAMLESS PIPE 6IN SCH STD ASTM A333 GRADE 6 PLAIN ENDS,0.0,SYNTHETIC_CRITICAL_CONFLICT
"SPIRAL WOUND GASKET 10"" 900# SS 304 WINDINGS GRAPHITE FILLER","10"" SPIRAL WOUND GASKET GRAPHITE FILLER 900# SS 304 WINDINGS",1.0,SYNTHETIC_MRO_CLUSTER
"SPIRAL WOUND GASKET 10"" 900# SS 304 WINDINGS GRAPHITE FILLER","SPIRAL WOUND GASKET 10"" 900# MONEL 400 GRAPHITE FILLER",0.0,SYNTHETIC_CRITICAL_CONFLICT
"BLIND FLANGE 3"" 600# ASTM A350 LF2 RAISED FACE","ASTM A350 LF2 BLIND FLANGE, 3"", CLASS 600, RAISED FACE, STD: ASME B16.5",1.0,SYNTHETIC_MRO_CLUSTER
"BLIND FLANGE 3"" 600# ASTM A350 LF2 RAISED FACE",BLIND FLANGE 3IN 300# ASTM A350 LF2 RAISED FACE,0.0,SYNTHETIC_CRITICAL_CONFLICT
"SPIRAL WOUND GASKET 1/2"" 150 LB SS 316L WINDINGS WITH CS OUTER RING WITH CENTERING RING","1/2"" SPIRAL WOUND GASKET WITH CENTERING RING 150LBS SS 316L WINDINGS WITH CS OUTER RING",1.0,SYNTHETIC_MRO_CLUSTER
"SPIRAL WOUND GASKET 1/2"" 150 LB SS 316L WINDINGS WITH CS OUTER RING WITH CENTERING RING","SPIRAL WOUND GASKET 1/2"" 900# SS 316L WINDINGS WITH CS OUTER RING WITH CENTERING RING",0.0,SYNTHETIC_CRITICAL_CONFLICT
GATE VALVE 2 INCH 150# ASTM A217 WC6 NON RISING STEM,"ASTM A217 WC6 GATE VALVE, 2"", 150#, NON RISING STEM, STD: API 600",1.0,SYNTHETIC_MRO_CLUSTER
GATE VALVE 2 INCH 150# ASTM A217 WC6 NON RISING STEM,GATE VALVE DN50 300# ASTM A217 WC6 NON RISING STEM,0.0,SYNTHETIC_CRITICAL_CONFLICT
"BLIND FLANGE 8"" CLASS 600 ASTM A350 LF2 RTJ FACING","BLIND FLANGE RTJ FACING RATING: 600# SIZE: 8"" MAT: ASTM A350 LF2",1.0,SYNTHETIC_MRO_CLUSTER
"BLIND FLANGE 8"" CLASS 600 ASTM A350 LF2 RTJ FACING","BLIND FLANGE 8"" 300# ASTM A350 LF2 RTJ FACING",0.0,SYNTHETIC_CRITICAL_CONFLICT
"BLIND FLANGE 10"" 600# ASTM A105 SMOOTH FINISH","ASTM A105 BLIND FLANGE, 10"", CL 600, SMOOTH FINISH, STD: ASME B16.5",1.0,SYNTHETIC_MRO_CLUSTER
"BLIND FLANGE 10"" 600# ASTM A105 SMOOTH FINISH","BLIND FLANGE 10"" 300# ASTM A105 SMOOTH FINISH",0.0,SYNTHETIC_CRITICAL_CONFLICT
BLIND FLANGE 3 INCH 300# ASTM A182 F316L SMOOTH FINISH,"3"" BLIND FLANGE SMOOTH FINISH 300 LB ASTM A182 F316L",1.0,SYNTHETIC_MRO_CLUSTER
BLIND FLANGE 3 INCH 300# ASTM A182 F316L SMOOTH FINISH,BLIND FLANGE 3IN 300# ASTM A350 LF2 SMOOTH FINISH,0.0,SYNTHETIC_CRITICAL_CONFLICT
"SEAMLESS PIPE 8"" SCH 40 ASTM A333 GRADE 6 SCH 160","SEAMLESS PIPE SCH 160 RATING: SCH 40 SIZE: 8"" MAT: ASTM A333 GRADE 6",1.0,SYNTHETIC_MRO_CLUSTER
"SEAMLESS PIPE 8"" SCH 40 ASTM A333 GRADE 6 SCH 160","SEAMLESS PIPE 8"" SCH 40 API 5L GRADE B SCH 160",0.0,SYNTHETIC_CRITICAL_CONFLICT
"SEAMLESS PIPE 8"" SCH 40 ASTM A312 TP316L BEVELED ENDS","SEAMLESS PIPE BEVELED ENDS RATING: SCH 40 SIZE: 8"" MAT: ASTM A312 TP316L",1.0,SYNTHETIC_MRO_CLUSTER
"SEAMLESS PIPE 8"" SCH 40 ASTM A312 TP316L BEVELED ENDS","SEAMLESS PIPE 8"" SCH 80 ASTM A312 TP316L BEVELED ENDS",0.0,SYNTHETIC_CRITICAL_CONFLICT
"SEAMLESS PIPE 6"" SCH 80 ASTM A333 GRADE 6 PLAIN ENDS","SEAMLESS PIPE PLAIN ENDS RATING: SCH 80 SIZE: 6"" MAT: ASTM A333 GRADE 6",1.0,SYNTHETIC_MRO_CLUSTER
"SEAMLESS PIPE 6"" SCH 80 ASTM A333 GRADE 6 PLAIN ENDS","SEAMLESS PIPE 6"" SCH XS ASTM A333 GRADE 6 PLAIN ENDS",0.0,SYNTHETIC_CRITICAL_CONFLICT
"SPIRAL WOUND GASKET 12"" 900# MONEL 400 WITH CENTERING RING","SPIRAL WOUND GASKET WITH CENTERING RING RATING: 900# SIZE: 12"" MAT: MONEL 400",1.0,SYNTHETIC_MRO_CLUSTER
"SPIRAL WOUND GASKET 12"" 900# MONEL 400 WITH CENTERING RING","SPIRAL WOUND GASKET 12"" 900# SS 304 WINDINGS WITH CENTERING RING",0.0,SYNTHETIC_CRITICAL_CONFLICT
BALL VALVE 6IN 300# ASTM A350 LF2 3-PIECE,"ASTM A350 LF2 BALL VALVE, 6 INCH, 300#, 3-PIECE, STD: ASME B16.34",1.0,SYNTHETIC_MRO_CLUSTER
BALL VALVE 6IN 300# ASTM A350 LF2 3-PIECE,BALL VALVE 6IN 300 LB ASTM A216 WCB 3-PIECE,0.0,SYNTHETIC_CRITICAL_CONFLICT
WELD NECK FLANGE 3 INCH 300# ASTM A350 LF2 RAISED FACE,"WELD NECK FLANGE RAISED FACE RATING: 300LBS SIZE: 3"" MAT: ASTM A350 LF2",1.0,SYNTHETIC_MRO_CLUSTER
WELD NECK FLANGE 3 INCH 300# ASTM A350 LF2 RAISED FACE,"WELD NECK FLANGE 3"" 300 LB ASTM A105 RAISED FACE",0.0,SYNTHETIC_CRITICAL_CONFLICT
BLIND FLANGE 2 INCH 600 LB ASTM A182 F316L RTJ FACING,BLIND FLANGE RTJ FACING RATING: 600 LB SIZE: DN50 MAT: ASTM A182 F316L,1.0,SYNTHETIC_MRO_CLUSTER
BLIND FLANGE 2 INCH 600 LB ASTM A182 F316L RTJ FACING,"BLIND FLANGE 2"" 600# ASTM A105 RTJ FACING",0.0,SYNTHETIC_CRITICAL_CONFLICT
"SPIRAL WOUND GASKET 1/2"" 150# MONEL 400 WITH CENTERING RING","SPIRAL WOUND GASKET WITH CENTERING RING RATING: 150# SIZE: 1/2"" MAT: MONEL 400",1.0,SYNTHETIC_MRO_CLUSTER
"SPIRAL WOUND GASKET 1/2"" 150# MONEL 400 WITH CENTERING RING","SPIRAL WOUND GASKET 1/2"" 150# SS 316L WINDINGS WITH CS OUTER RING WITH CENTERING RING",0.0,SYNTHETIC_CRITICAL_CONFLICT
WELD NECK FLANGE DN150 300# ASTM A105 RING TYPE JOINT,"ASTM A105 WELD NECK FLANGE, 6 IN, 300#, RING TYPE JOINT, STD: DIN 2633",1.0,SYNTHETIC_MRO_CLUSTER
WELD NECK FLANGE DN150 300# ASTM A105 RING TYPE JOINT,"WELD NECK FLANGE 6"" 300# ASTM A182 F304L RING TYPE JOINT",0.0,SYNTHETIC_CRITICAL_CONFLICT
"BLIND FLANGE 8"" 600# ASTM A182 F316L RAISED FACE","ASTM A182 F316L BLIND FLANGE, 8"", 600#, RAISED FACE, STD: ASME B16.5",1.0,SYNTHETIC_MRO_CLUSTER
"BLIND FLANGE 8"" 600# ASTM A182 F316L RAISED FACE","BLIND FLANGE 8"" 600LBS ASTM A105 RAISED FACE",0.0,SYNTHETIC_CRITICAL_CONFLICT
GATE VALVE 3 INCH 600 LB SS 316L RISING STEM,GATE VALVE RISING STEM RATING: CLASS 600 SIZE: 3 INCH MAT: SS 316L,1.0,SYNTHETIC_MRO_CLUSTER
GATE VALVE 3 INCH 600 LB SS 316L RISING STEM,"GATE VALVE 3"" 600# ASTM A217 WC6 RISING STEM",0.0,SYNTHETIC_CRITICAL_CONFLICT
"BLIND FLANGE 1"" 600# ASTM A182 F316L RAISED FACE","1"" BLIND FLANGE RAISED FACE 600 LB ASTM A182 F316L",1.0,SYNTHETIC_MRO_CLUSTER
"BLIND FLANGE 1"" 600# ASTM A182 F316L RAISED FACE","BLIND FLANGE 1"" 150LBS ASTM A182 F316L RAISED FACE",0.0,SYNTHETIC_CRITICAL_CONFLICT
SPIRAL WOUND GASKET 6 INCH 600# MONEL 400 PTFE FILLER,"MONEL 400 SPIRAL WOUND GASKET, 6"", 600 LB, PTFE FILLER, STD: ASME B16.20",1.0,SYNTHETIC_MRO_CLUSTER
SPIRAL WOUND GASKET 6 INCH 600# MONEL 400 PTFE FILLER,SPIRAL WOUND GASKET 6IN 150LBS MONEL 400 PTFE FILLER,0.0,SYNTHETIC_CRITICAL_CONFLICT
"BALL VALVE 2"" 1500# SS 316 3-PIECE","SS 316 BALL VALVE, 2"", 1500#, 3-PIECE, STD: ASME B16.34",1.0,SYNTHETIC_MRO_CLUSTER
"BALL VALVE 2"" 1500# SS 316 3-PIECE","BALL VALVE 2"" 1500# ASTM A350 LF2 3-PIECE",0.0,SYNTHETIC_CRITICAL_CONFLICT
CENTRIFUGAL PUMP DN 100 X DN 80 25 BAR DUCTILE IRON DI SINGLE STAGE END SUCTION,DN 100 X DN 80 CENTRIFUGAL PUMP SINGLE STAGE END SUCTION 25 BAR DUCTILE IRON DI,1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 100 X DN 80 25 BAR DUCTILE IRON DI SINGLE STAGE END SUCTION,CENTRIFUGAL PUMP DN 100 X DN 80 25 BAR STAINLESS STEEL 316 SINGLE STAGE END SUCTION,0.0,SYNTHETIC_CRITICAL_CONFLICT
"BALL VALVE 6"" 1500# ASTM A105 3-PIECE",DN150 BALL VALVE 3-PIECE 1500# ASTM A105,1.0,SYNTHETIC_MRO_CLUSTER
"BALL VALVE 6"" 1500# ASTM A105 3-PIECE",BALL VALVE 6 IN 1500# DUPLEX 2205 3-PIECE,0.0,SYNTHETIC_CRITICAL_CONFLICT
"WELD NECK FLANGE 10"" 900# ASTM A350 LF2 FLAT FACE","WELD NECK FLANGE FLAT FACE RATING: 900# SIZE: 10"" MAT: ASTM A350 LF2",1.0,SYNTHETIC_MRO_CLUSTER
"WELD NECK FLANGE 10"" 900# ASTM A350 LF2 FLAT FACE","WELD NECK FLANGE 10"" 900# ASTM A105 FLAT FACE",0.0,SYNTHETIC_CRITICAL_CONFLICT
"BLIND FLANGE 8"" CL 150 ASTM A182 F316L RTJ FACING","BLIND FLANGE RTJ FACING RATING: 150# SIZE: 8"" MAT: ASTM A182 F316L",1.0,SYNTHETIC_MRO_CLUSTER
"BLIND FLANGE 8"" CL 150 ASTM A182 F316L RTJ FACING","BLIND FLANGE 8"" 600# ASTM A182 F316L RTJ FACING",0.0,SYNTHETIC_CRITICAL_CONFLICT
GATE VALVE 4 IN 1500# ASTM A350 LF2 RISING STEM,"GATE VALVE RISING STEM RATING: 1500# SIZE: 4"" MAT: ASTM A350 LF2",1.0,SYNTHETIC_MRO_CLUSTER
GATE VALVE 4 IN 1500# ASTM A350 LF2 RISING STEM,GATE VALVE 4IN 1500# ASTM A216 WCB RISING STEM,0.0,SYNTHETIC_CRITICAL_CONFLICT
"SPIRAL WOUND GASKET 1/2"" 150# SS 316L WINDINGS WITH CS OUTER RING WITH CENTERING RING","SS 316L WINDINGS WITH CS OUTER RING SPIRAL WOUND GASKET, 1/2"", CL 150, WITH CENTERING RING, STD: ASME B16.20",1.0,SYNTHETIC_MRO_CLUSTER
"SPIRAL WOUND GASKET 1/2"" 150# SS 316L WINDINGS WITH CS OUTER RING WITH CENTERING RING","SPIRAL WOUND GASKET 1/2"" 150# MONEL 400 WITH CENTERING RING",0.0,SYNTHETIC_CRITICAL_CONFLICT
"STUD BOLT 1"" X 6.5"" CLASS 2A/2B ASTM A320 L7 ZINC PLATED","STUD BOLT ZINC PLATED RATING: CLASS 2A/2B SIZE: 1"" X 6.5"" MAT: ASTM A320 L7",1.0,SYNTHETIC_MRO_CLUSTER
"STUD BOLT 1"" X 6.5"" CLASS 2A/2B ASTM A320 L7 ZINC PLATED","STUD BOLT 1"" X 6.5"" CLASS 2A/2B ASTM A193 GRADE B7 WITH A194 2H ZINC PLATED",0.0,SYNTHETIC_CRITICAL_CONFLICT
"STUD BOLT 7/8"" X 5.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M CADMIUM PLATED","ASTM A193 B8M WITH A194 8M STUD BOLT, 7/8"" X 5.5"", CLASS 2A/2B, CADMIUM PLATED, STD: ASME B18.2.1",1.0,SYNTHETIC_MRO_CLUSTER
"STUD BOLT 7/8"" X 5.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M CADMIUM PLATED","STUD BOLT 7/8"" X 5.5"" CLASS 2A/2B ASTM A320 L7 CADMIUM PLATED",0.0,SYNTHETIC_CRITICAL_CONFLICT
